Ibge,Asma,Diabetes,DPOC,Hipertensão arterial,Obesidade,Tabagismo,Usuário de álcool,Saúde mental,D.Transmissíveis - Hanseníase,D.Transmissíveis - Tuberculose,Rast. câncer de mama,Rast. câncer do colo do útero,ano,referencia,população
420455,3,35,2,77,25,1,5,48,0,0,1,0,2021,202101,12315
420590,24,174,8,403,91,25,7,413,0,0,3,6,2021,202101,71925
421740,6,100,8,358,18,0,7,394,0,2,12,42,2021,202101,22605
421470,3,40,0,95,24,7,4,116,0,1,3,3,2021,202101,11937
421555,0,10,0,7,7,4,1,49,0,0,0,0,2021,202101,2178
421885,2,3,3,14,9,2,3,36,0,0,0,0,2021,202101,2364
420620,2,32,4,40,20,2,1,121,0,0,0,0,2021,202101,11652
420630,2,34,3,37,3,0,2,142,0,0,9,7,2021,202101,24922
420195,10,73,6,155,139,13,11,167,0,3,6,11,2021,202101,13782
420940,5,67,1,102,37,8,7,125,0,0,28,33,2021,202101,46424
420500,5,74,18,252,10,16,1,93,2,2,0,24,2021,202101,15592
420510,6,16,1,20,14,1,1,43,0,0,2,62,2021,202101,4224
421568,0,9,3,60,5,1,0,48,1,0,0,0,2021,202101,2317
420020,7,82,7,313,61,16,1,449,0,0,12,13,2021,202101,11160
420810,15,112,11,353,23,1,3,341,0,0,0,0,2021,202101,21889
421480,1,22,1,29,2,7,0,77,0,0,1,60,2021,202101,72931
420300,11,271,32,560,128,12,7,549,0,0,103,197,2021,202101,80017
420315,1,5,1,8,0,0,0,35,0,0,0,0,2021,202101,3325
420517,2,10,1,9,3,0,2,18,0,0,0,0,2021,202101,3232
421875,9,42,3,103,16,1,4,100,0,0,0,0,2021,202101,4507
421535,9,22,7,33,42,8,4,57,0,0,2,2,2021,202101,3727
421670,3,34,8,42,26,1,4,107,0,0,0,0,2021,202101,13811
421620,12,241,6,348,22,3,7,1083,0,0,6,70,2021,202101,54751
420895,0,9,1,17,0,0,1,11,0,0,0,0,2021,202101,1520
421860,4,28,3,63,5,1,4,137,0,1,0,0,2021,202101,7506
421605,2,25,2,38,2,0,0,47,0,1,0,0,2021,202101,5646
420260,4,8,0,21,23,3,9,71,0,0,0,0,2021,202101,10153
421940,0,8,0,9,3,0,0,94,0,0,0,0,2021,202101,4032
420660,1,0,6,10,20,1,4,6,0,0,0,0,2021,202101,5196
421380,0,12,3,24,7,1,1,115,0,0,2,17,2021,202101,7305
420985,2,13,0,40,8,5,3,32,0,0,0,0,2021,202101,4530
421755,2,8,2,64,10,1,1,34,0,0,0,1,2021,202101,3249
421580,3,48,0,100,3,0,0,78,0,0,6,4,2021,202101,86317
421250,10,151,16,350,44,8,4,507,0,2,6,5,2021,202101,34022
421280,8,194,13,625,33,18,4,372,2,5,101,146,2021,202101,24385
420550,19,418,53,553,112,23,13,620,1,4,44,80,2021,202101,36723
421770,14,113,20,164,34,4,3,588,0,0,58,46,2021,202101,31084
421660,70,1006,41,1858,152,31,15,3281,1,6,109,975,2021,202101,253705
420325,1,14,1,21,0,0,1,13,0,0,0,16,2021,202101,2467
420665,1,3,1,18,3,0,0,48,0,0,5,0,2021,202101,4692
421750,5,73,8,80,14,3,3,266,0,0,0,0,2021,202101,17610
421080,10,64,8,119,8,9,2,159,0,0,12,11,2021,202101,6989
421530,0,19,0,52,47,7,2,50,0,0,0,1,2021,202101,7674
421130,1,115,5,149,4,0,0,209,0,1,3,77,2021,202101,85734
421450,0,18,2,44,6,2,1,100,0,0,0,0,2021,202101,5864
420030,5,17,1,56,1,4,5,72,0,0,1,11,2021,202101,5570
421510,0,38,2,85,8,1,1,36,0,2,0,6,2021,202101,11647
421460,2,27,3,64,5,0,1,168,0,0,0,0,2021,202101,7552
421935,1,5,1,23,0,1,1,15,0,0,0,0,2021,202101,4907
420530,1,144,10,523,20,5,2,825,0,0,22,129,2021,202101,10630
420845,6,299,11,517,133,17,22,701,0,2,74,109,2021,202101,21766
420840,1,32,4,64,0,2,9,217,1,0,6,0,2021,202101,17139
421890,1,61,4,87,21,1,12,158,0,0,4,6,2021,202101,11311
420417,1,18,5,67,44,18,2,72,0,0,0,0,2021,202101,3013
421390,0,7,1,77,16,3,2,73,0,0,5,0,2021,202101,1526
421680,5,14,2,9,0,0,1,64,0,0,0,0,2021,202101,8054
420205,8,196,9,527,39,8,12,526,0,0,27,66,2021,202101,11271
421570,1,89,7,123,36,1,7,121,0,0,0,19,2021,202101,23907
421225,5,8,3,13,1,0,0,41,0,0,1,4,2021,202101,9269
420480,18,318,45,931,298,162,16,907,0,2,47,74,2021,202101,40037
421190,33,579,21,755,272,30,8,2305,1,14,105,177,2021,202101,178679
420207,14,133,4,305,41,7,8,231,0,0,0,3,2021,202101,11537
421910,4,15,6,31,0,0,0,261,0,0,0,0,2021,202101,3569
420430,19,99,15,171,24,10,6,173,0,0,25,1,2021,202101,75683
420140,16,361,23,665,96,21,5,517,0,1,6,15,2021,202101,69493
421340,1,22,4,81,5,10,4,255,0,0,6,11,2021,202101,11674
421187,0,18,0,27,0,1,0,122,0,0,1,5,2021,202101,1444
420070,3,16,5,43,8,1,2,192,0,0,1,0,2021,202101,10136
420920,0,4,1,5,5,2,3,27,0,0,0,0,2021,202101,2248
420535,0,14,1,13,13,1,1,60,0,2,4,9,2021,202101,1575
421840,0,4,0,3,0,0,0,290,0,0,0,0,2021,202101,7104
421335,1,5,0,3,0,0,2,17,0,0,0,2,2021,202101,3426
420435,0,12,2,22,0,0,0,11,0,0,5,16,2021,202101,4585
421545,0,31,1,47,2,0,2,56,0,1,6,0,2021,202101,13128
421900,123,255,27,553,128,66,13,1056,0,0,159,366,2021,202101,21419
420190,4,43,7,160,3,9,1,88,0,0,3,26,2021,202101,5687
421330,4,5,2,13,5,0,0,49,0,0,0,10,2021,202101,4619
421725,0,11,0,10,3,2,0,24,0,0,3,0,2021,202101,6046
420380,25,172,25,535,24,16,4,902,0,0,72,125,2021,202101,54558
421810,2,10,4,13,1,0,2,26,0,0,8,2,2021,202101,5338
421640,2,30,5,22,8,6,0,29,0,0,1,0,2021,202101,7332
420120,2,43,8,136,26,4,1,171,0,1,0,0,2021,202101,8712
421350,7,116,7,204,27,5,6,327,0,4,10,21,2021,202101,22466
421175,8,64,13,125,6,3,3,183,0,0,0,0,2021,202101,19201
420130,17,164,13,309,21,9,4,707,1,51,14,130,2021,202101,40890
420460,74,712,63,1075,102,23,15,2238,0,8,199,631,2021,202101,219393
420240,140,1335,69,1487,334,109,109,2042,1,371,170,278,2021,202101,366418
421710,1,19,7,162,3,1,3,498,0,0,5,0,2021,202101,3162
421920,0,10,0,54,5,0,0,36,0,0,2,30,2021,202101,6321
420970,6,102,5,244,30,16,15,588,0,1,0,0,2021,202101,12122
421800,0,54,1,87,13,0,2,154,0,1,24,40,2021,202101,39889
420750,6,127,6,274,34,5,4,245,1,3,5,35,2021,202101,72346
421170,5,66,0,54,8,9,0,75,0,0,0,0,2021,202101,23161
421110,1,17,2,41,3,0,0,24,0,0,3,52,2021,202101,8263
421569,1,11,2,6,4,0,0,29,0,0,0,0,2021,202101,1211
421270,0,162,6,657,0,0,0,1464,0,0,3,3,2021,202101,5873
420900,12,117,9,125,42,9,5,227,0,1,6,15,2021,202101,30684
420110,0,9,0,0,0,0,0,2,0,0,0,0,2021,202101,3223
421440,0,1,1,2,1,0,2,81,0,0,0,0,2021,202101,6199
421630,10,173,12,258,12,13,3,348,1,4,2,0,2021,202101,39719
420213,2,33,4,84,8,3,0,53,0,1,0,0,2021,202101,6386
421210,4,33,7,94,6,7,0,349,0,0,0,3,2021,202101,16144
421120,2,53,5,137,14,9,2,450,0,0,12,29,2021,202101,18095
421780,0,24,2,80,10,2,3,177,0,0,6,0,2021,202101,18576
420280,6,232,1,302,43,2,1,2460,0,0,37,377,2021,202101,34294
421567,0,6,2,59,0,0,2,125,0,0,0,0,2021,202101,8760
420910,216,4407,91,5947,1195,138,227,7204,1,24,1067,2487,2021,202101,604708
420450,6,71,8,239,40,7,2,248,0,0,17,41,2021,202101,16300
420980,1,0,0,3,1,1,0,33,0,0,1,0,2021,202101,2960
420287,2,8,0,32,0,0,0,56,0,0,0,17,2021,202101,2318
420757,0,5,4,31,1,0,0,21,0,0,0,0,2021,202101,2979
421400,4,21,2,60,12,6,1,190,0,0,3,33,2021,202101,17973
420253,18,18,2,63,10,9,3,194,0,0,2,4,2021,202101,3104
421507,1,12,3,41,3,0,3,69,0,1,1,0,2021,202101,4525
420890,28,387,76,671,100,41,22,860,2,1,21,84,2021,202101,184579
420395,2,36,5,22,1,0,0,77,0,3,7,3,2021,202101,25477
420830,6,194,8,269,50,4,10,265,2,8,3,0,2021,202101,69323
420475,0,46,0,84,25,1,0,8,0,0,0,3,2021,202101,1972
421795,0,22,5,46,26,0,2,31,0,0,0,1,2021,202101,1606
421105,5,25,5,37,3,2,1,33,0,0,1,0,2021,202101,9945
420880,6,81,7,436,26,5,7,342,0,1,3,50,2021,202101,20547
421240,17,70,4,116,57,5,0,52,0,0,3,4,2021,202101,3931
421430,0,5,3,49,21,0,0,25,0,0,0,30,2021,202101,2897
420850,6,30,3,83,5,1,3,169,0,0,1,39,2021,202101,25619
420610,3,39,3,84,76,3,5,158,2,0,0,0,2021,202101,6621
420050,0,8,0,27,0,0,0,45,0,0,0,12,2021,202101,6544
421610,0,28,2,66,6,1,7,74,0,0,0,2,2021,202101,9422
421930,0,17,2,45,5,1,0,27,0,0,3,7,2021,202101,54145
420780,9,24,11,101,35,10,13,315,0,0,10,25,2021,202101,10575
420700,33,211,4,241,18,3,5,786,1,1,14,31,2021,202101,58055
420010,3,27,6,57,25,0,0,155,2,0,7,15,2021,202101,18015
421020,0,2,1,6,6,1,1,33,0,0,0,0,2021,202101,3465
420390,2,27,0,44,7,6,1,76,0,0,0,0,2021,202101,23218
421700,4,62,0,230,25,1,2,388,0,3,0,2,2021,202101,13886
420075,0,1,0,3,0,0,0,9,0,0,0,0,2021,202101,1915
420200,44,536,31,912,291,40,18,1291,1,2,290,402,2021,202101,149227
420420,59,553,47,1359,243,43,16,1189,1,0,227,606,2021,202101,227587
420290,52,782,42,1656,603,86,23,2037,1,17,330,630,2021,202101,140597
420330,2,5,2,24,0,0,0,35,0,0,26,47,2021,202101,11985
421145,2,29,3,59,8,0,4,50,0,0,0,23,2021,202101,4327
421290,13,192,11,519,57,5,3,229,1,2,31,222,2021,202101,21103
421970,13,115,10,338,57,2,3,124,2,5,15,58,2021,202101,29254
420060,2,36,2,25,21,0,4,34,0,4,2,30,2021,202101,6646
421370,2,52,3,118,28,2,3,161,0,0,2,3,2021,202101,17965
421985,1,8,0,17,0,0,1,19,0,0,0,0,2021,202101,3432
421030,2,11,3,27,2,0,3,78,0,0,0,8,2021,202101,8209
420470,2,95,5,315,37,4,4,343,0,0,6,0,2021,202101,11150
420640,1,10,2,87,3,12,9,117,0,0,3,1,2021,202101,9964
421915,2,17,4,42,0,0,1,68,0,0,0,3,2021,202101,2387
420720,1,96,3,257,46,12,1,275,0,3,3,57,2021,202101,9764
421895,1,9,0,6,0,0,2,29,0,0,0,0,2021,202101,2453
420160,0,25,0,50,15,5,2,192,0,0,9,1,2021,202101,3547
420400,5,14,2,13,2,0,0,55,0,1,0,4,2021,202101,11106
420545,6,48,3,84,6,3,2,89,0,0,10,4,2021,202101,27621
420410,1,29,1,107,4,2,1,92,0,0,0,18,2021,202101,3462
420540,239,1165,78,1859,160,112,45,3055,10,77,117,1240,2021,202101,516524
420165,6,4,2,8,3,0,5,24,0,0,7,5,2021,202101,2228
421003,5,36,3,108,19,9,6,109,0,0,0,0,2021,202101,5683
421715,1,11,9,37,6,3,7,61,0,0,0,1,2021,202101,1794
420320,4,65,4,125,8,2,1,371,0,0,2,15,2021,202101,87179
421775,0,13,2,15,5,2,3,13,0,0,0,0,2021,202101,2386
421100,38,48,2,121,19,17,0,123,0,0,0,0,2021,202101,12034
421565,0,31,2,25,11,1,2,129,0,0,2,10,2021,202101,8397
420917,2,21,3,26,7,0,1,132,0,0,1,0,2021,202101,2083
420770,1,30,2,46,17,2,0,146,0,0,12,91,2021,202101,7647
420690,1,50,1,122,6,0,0,142,0,0,9,8,2021,202101,19238
421850,0,13,2,18,1,0,1,9,0,0,0,0,2021,202101,8138
420860,0,4,0,12,9,2,4,25,0,0,2,1,2021,202101,3899
421200,0,56,7,171,27,0,6,92,0,0,0,1,2021,202101,7321
421315,0,3,1,8,8,0,0,21,0,0,0,0,2021,202101,2907
420243,0,3,0,11,1,0,0,7,0,0,0,0,2021,202101,3501
420650,6,146,9,380,97,20,16,368,0,19,16,65,2021,202101,46757
421830,8,84,7,189,23,3,1,123,1,0,5,2,2021,202101,19455
421760,10,29,2,49,8,0,1,93,0,0,0,0,2021,202101,14176
421415,2,0,1,3,1,2,1,12,0,0,5,1,2021,202101,2950
420425,36,178,7,429,17,2,3,958,0,1,107,128,2021,202101,16956
421500,9,111,4,187,6,1,0,202,0,0,4,56,2021,202101,42684
421960,0,74,4,361,111,4,6,129,0,0,12,29,2021,202101,3873
420230,160,902,105,1651,367,103,46,1239,4,35,14,5,2021,202101,70471
421010,10,213,5,481,46,8,5,682,0,0,15,6,2021,202101,56825
421870,37,301,27,328,35,8,4,608,0,0,6,1,2021,202101,107143
420520,1,5,3,11,3,0,5,162,0,0,1,2,2021,202101,4423
420490,0,42,5,75,0,0,9,155,0,0,2,0,2021,202101,8136
421310,1,11,2,13,5,1,1,72,0,0,1,10,2021,202101,3637
420600,7,72,6,73,3,0,4,157,0,0,1,0,2021,202101,14739
420040,2,42,0,132,5,2,0,20,0,0,0,0,2021,202101,7160
421205,2,19,13,48,4,4,1,20,0,0,1,0,2021,202101,2673
420257,1,6,7,25,4,2,3,45,0,0,0,0,2021,202101,2136
421005,0,0,0,0,0,0,0,5,0,0,0,0,2021,202101,1757
420180,0,1,0,1,1,0,0,19,0,0,0,0,2021,202101,3179
421360,9,94,9,190,37,4,6,157,0,0,2,55,2021,202101,35685
420570,11,106,3,117,13,3,1,115,0,0,2,1,2021,202101,24070
420055,1,18,1,66,1,0,0,26,0,0,0,1,2021,202101,2341
421150,0,36,6,119,24,2,1,204,0,0,0,5,2021,202101,15010
420208,3,7,0,13,5,0,10,83,2,0,0,0,2021,202101,2618
420790,1,73,3,141,3,1,5,202,0,0,2,10,2021,202101,11354
420730,13,98,13,252,36,14,8,540,0,1,72,136,2021,202101,45711
420220,8,81,6,162,82,15,6,174,0,0,18,27,2021,202101,11896
421085,0,2,0,2,0,0,0,6,0,0,0,16,2021,202101,2257
421790,1,63,6,229,33,4,25,188,0,0,5,2,2021,202101,8648
421230,2,50,5,111,12,10,3,88,0,0,0,0,2021,202101,7642
421223,0,15,1,33,3,0,2,22,0,0,5,7,2021,202101,3284
420768,0,14,1,26,4,1,0,26,0,0,0,72,2021,202101,7643
420680,2,5,0,7,4,1,1,13,0,1,2,1,2021,202101,3154
421625,0,9,0,23,0,0,0,55,1,0,10,1,2021,202101,6423
420990,1,6,1,7,0,0,0,36,0,0,0,0,2021,202101,12497
420785,1,8,1,11,6,0,0,32,0,0,0,0,2021,202101,1887
420930,65,342,93,777,99,45,34,1161,2,5,23,17,2021,202101,157158
421320,12,82,8,166,37,1,2,466,0,1,9,34,2021,202101,34561
421060,2,24,1,66,15,6,2,160,0,0,6,12,2021,202101,17330
420245,3,70,6,221,10,1,5,219,0,0,11,59,2021,202101,20889
421165,5,2,0,24,13,0,0,14,0,0,0,9,2021,202101,2366
420209,1,1,1,14,4,0,0,40,0,0,6,0,2021,202101,1625
420440,12,50,9,116,36,14,5,529,0,0,29,30,2021,202101,9900
422000,13,234,1,62,29,3,3,84,0,0,12,24,2021,202101,13129
420360,8,59,16,261,47,26,4,285,0,0,37,72,2021,202101,36861
420250,2,12,1,25,1,4,1,17,0,0,1,5,2021,202101,4801
421160,2,40,5,96,20,6,2,456,0,0,15,104,2021,202101,15515
421055,0,2,0,1,0,1,1,7,0,0,0,9,2021,202101,1703
420080,1,29,6,65,24,0,2,52,0,0,2,1,2021,202101,5477
420445,5,48,3,124,47,0,1,126,0,0,0,19,2021,202101,2560
420760,1,4,0,5,0,0,0,19,0,0,0,0,2021,202101,4367
421189,5,23,2,49,40,7,1,23,0,0,0,0,2021,202101,2352
421490,0,13,3,37,4,2,1,22,0,1,0,0,2021,202101,4630
421730,4,29,3,112,34,5,5,986,0,0,20,22,2021,202101,9874
421265,7,63,1,95,10,12,3,120,0,1,9,84,2021,202101,10225
421720,11,133,14,361,67,7,22,383,0,1,5,5,2021,202102,41246
421260,9,18,1,19,19,0,1,101,0,0,32,27,2021,202102,2733
420800,1,22,0,88,14,0,1,84,0,0,4,4,2021,202102,6091
420270,2,63,4,98,12,2,0,149,2,0,2,0,2021,202102,5396
421820,17,127,24,287,50,5,2,724,0,4,108,137,2021,202102,45703
420945,1,10,0,19,11,2,0,52,0,0,1,4,2021,202102,1408
420675,1,15,0,46,0,0,1,99,0,0,5,6,2021,202102,1952
421590,1,10,0,15,13,0,0,45,0,0,2,9,2021,202102,2791
420543,1,14,0,14,4,0,1,93,0,0,4,2,2021,202102,2481
420127,0,6,0,16,14,0,2,52,0,0,13,5,2021,202102,4268
421090,1,40,0,43,25,0,6,97,0,0,3,0,2021,202102,4227
420210,12,208,22,349,43,14,6,430,1,2,63,80,2021,202102,30539
421505,0,3,0,4,1,1,1,8,0,0,0,0,2021,202102,2484
421950,27,347,28,994,241,68,36,1650,0,1,64,286,2021,202102,52290
420125,8,87,6,216,47,3,4,294,0,1,1,20,2021,202102,10951
421917,0,0,0,1,0,0,0,0,0,0,0,0,2021,202102,4411
421600,1,20,4,78,1,10,3,55,0,0,6,52,2021,202102,11456
421540,1,2,1,8,0,0,0,31,0,0,0,0,2021,202102,4792
421420,0,54,3,203,17,0,0,424,0,0,84,78,2021,202102,9773
421185,2,16,3,21,3,0,18,54,0,0,16,40,2021,202102,2197
420100,0,0,1,0,0,0,0,1,0,0,0,0,2021,202102,6783
420580,3,69,2,136,14,9,5,115,1,3,13,11,2021,202102,18816
421220,4,38,6,108,20,2,2,122,0,0,0,1,2021,202102,19521
420740,0,29,0,77,21,2,9,67,0,0,0,20,2021,202102,6284
420519,0,38,0,23,1,1,0,23,0,0,4,16,2021,202102,2059
421520,0,156,5,188,23,5,17,62,0,0,3,16,2021,202102,4584
420350,3,28,12,75,3,2,0,69,1,0,0,0,2021,202102,8312
420310,0,24,1,53,20,9,6,60,0,0,0,0,2021,202102,6112
420005,0,10,3,26,2,2,2,11,0,0,2,2,2021,202102,2534
421000,5,56,5,111,66,7,7,195,1,0,0,32,2021,202102,13347
420419,2,12,0,50,0,0,1,13,0,0,0,0,2021,202102,3025
420340,0,0,8,0,0,0,0,1,0,0,0,0,2021,202102,6889
420765,2,27,0,80,24,0,5,155,0,0,0,0,2021,202102,9093
421180,0,3,0,12,1,2,0,42,0,0,0,0,2021,202102,7251
421835,1,29,0,16,11,1,2,16,0,0,40,10,2021,202102,4002
420950,1,35,11,61,3,0,5,413,0,0,0,0,2021,202102,7154
420670,14,139,24,190,16,4,9,311,0,4,21,9,2021,202102,22820
420555,0,11,0,4,1,0,1,13,0,0,0,0,2021,202102,1918
420915,1,21,0,5,9,1,2,10,0,0,0,0,2021,202102,5019
421125,1,10,0,5,13,0,1,94,0,0,0,12,2021,202102,2884
421227,0,20,5,73,28,0,2,98,0,0,1,5,2021,202102,4072
420150,3,176,3,287,4,1,1,56,0,0,0,10,2021,202102,8843
421050,6,125,10,258,56,4,3,163,0,0,0,0,2021,202102,26463
420960,2,93,12,174,6,4,3,139,0,0,34,24,2021,202102,15380
421635,1,42,2,106,12,2,0,99,0,1,24,36,2021,202102,3784
420775,2,49,4,219,11,7,3,72,0,0,0,1,2021,202102,3901
420285,2,28,8,96,61,14,1,114,0,0,1,0,2021,202102,3794
421825,2,26,3,55,3,7,1,56,0,0,0,0,2021,202102,8003
421070,0,25,10,40,12,10,4,22,0,0,0,0,2021,202102,2442
420710,11,150,4,445,29,19,8,581,0,3,3,108,2021,202102,14531
421650,14,83,20,102,6,1,1,319,1,0,16,92,2021,202102,27322
421880,1,16,0,26,7,1,3,35,0,0,9,1,2021,202102,13080
421690,12,92,5,93,38,9,9,155,0,0,2,38,2021,202102,24501
420215,1,12,2,26,0,2,6,29,0,0,0,23,2021,202102,2712
421575,0,16,0,24,9,0,2,13,0,0,0,0,2021,202102,2239
421560,0,11,1,31,6,3,0,91,0,0,0,0,2021,202102,2151
420515,2,134,3,65,8,1,0,40,0,0,0,4,2021,202102,4164
420590,27,270,10,579,118,42,11,478,1,0,3,12,2021,202102,71925
421740,5,85,2,224,9,2,13,397,0,0,30,51,2021,202102,22605
420370,1,75,0,106,19,0,6,155,0,0,0,0,2021,202102,12553
420455,4,98,14,211,41,9,4,90,0,1,2,0,2021,202102,12315
421140,5,19,0,23,14,0,1,35,0,0,0,0,2021,202102,5163
421470,2,70,4,161,20,11,4,156,0,0,14,11,2021,202102,11937
421885,2,6,3,41,2,1,0,20,0,0,0,0,2021,202102,2364
420195,3,18,0,37,33,4,3,74,0,2,6,12,2021,202102,13782
420630,3,49,2,55,5,1,4,186,0,0,5,4,2021,202102,24922
420620,4,57,4,84,23,0,4,321,0,0,1,2,2021,202102,11652
421555,0,23,0,12,18,2,5,47,0,0,0,0,2021,202102,2178
420510,3,37,3,48,20,4,0,85,0,0,3,78,2021,202102,4224
421568,1,13,3,40,9,0,3,31,0,0,1,0,2021,202102,2317
420940,4,47,2,55,10,3,9,145,0,1,13,22,2021,202102,46424
420500,6,74,23,272,25,11,0,81,0,2,0,12,2021,202102,15592
420020,3,118,9,482,142,21,3,563,0,0,8,11,2021,202102,11160
420810,12,68,5,241,20,3,6,252,0,0,2,0,2021,202102,21889
420315,5,10,9,38,2,2,1,90,0,0,0,0,2021,202102,3325
420300,20,269,41,479,116,19,7,510,4,10,137,260,2021,202102,80017
420517,2,22,1,14,1,1,0,16,2,0,0,0,2021,202102,3232
421670,6,14,10,31,12,1,1,120,0,0,1,0,2021,202102,13811
421620,9,232,11,332,18,4,2,1169,0,0,5,114,2021,202102,54751
421875,9,31,13,91,13,1,7,74,0,0,0,0,2021,202102,4507
421535,1,17,6,28,29,4,1,50,0,0,1,0,2021,202102,3727
420895,0,24,1,76,1,0,0,14,0,0,0,0,2021,202102,1520
421940,1,13,0,10,1,0,0,140,0,0,1,0,2021,202102,4032
420260,2,21,3,37,22,0,0,79,0,0,0,0,2021,202102,10153
421860,4,33,4,86,7,1,0,178,0,0,0,0,2021,202102,7506
421605,11,19,3,56,2,0,0,30,0,1,0,0,2021,202102,5646
420660,6,0,3,4,24,0,2,7,2,0,0,0,2021,202102,5196
420870,1,7,2,10,1,0,0,23,0,0,0,1,2021,202102,10337
421410,0,4,0,34,4,0,0,74,0,0,0,0,2021,202102,2279
421660,71,1101,25,1939,184,27,14,3214,3,7,110,995,2021,202102,253705
421280,8,188,7,611,36,22,13,352,1,3,92,189,2021,202102,24385
421580,16,267,30,567,98,6,11,437,0,5,152,174,2021,202102,86317
421250,6,126,6,276,36,14,6,587,0,2,4,6,2021,202102,34022
420550,12,381,43,573,100,29,18,608,0,0,36,97,2021,202102,36723
421770,12,73,8,74,31,9,5,492,0,0,69,85,2021,202102,31084
420325,1,18,2,34,3,1,1,15,0,0,0,14,2021,202102,2467
420985,9,7,0,36,15,4,0,66,0,0,0,0,2021,202102,4530
421755,5,17,8,70,9,2,2,41,0,0,0,0,2021,202102,3249
420665,0,4,0,5,5,0,0,47,0,0,1,0,2021,202102,4692
421380,0,10,2,28,2,2,1,98,1,0,3,17,2021,202102,7305
421530,2,57,6,150,44,10,4,123,0,0,3,0,2021,202102,7674
421750,2,24,1,26,5,0,1,60,0,0,0,0,2021,202102,17610
421080,6,45,6,75,20,4,2,100,0,0,22,35,2021,202102,6989
421130,7,205,8,204,5,0,0,265,3,0,6,117,2021,202102,85734
420030,4,47,4,133,12,4,0,124,0,0,12,33,2021,202102,5570
421460,3,28,6,87,1,0,0,121,0,0,0,0,2021,202102,7552
421935,0,82,0,85,2,2,0,18,0,0,2,1,2021,202102,4907
421450,4,25,2,57,0,3,0,111,0,0,0,0,2021,202102,5864
421510,7,95,1,256,26,3,3,117,0,1,1,8,2021,202102,11647
420845,8,141,6,281,80,7,14,581,0,7,73,101,2021,202102,21766
420530,6,116,7,425,41,1,0,707,0,1,15,66,2021,202102,10630
420840,4,33,4,74,0,1,19,314,1,0,9,0,2021,202102,17139
421390,4,11,0,68,17,5,3,85,0,0,3,0,2021,202102,1526
420417,2,20,6,73,48,25,3,76,0,0,0,0,2021,202102,3013
421890,7,63,1,117,21,20,12,252,0,0,4,12,2021,202102,11311
421680,2,16,3,9,1,5,2,99,0,0,0,0,2021,202102,8054
420205,6,268,14,636,61,9,12,687,0,0,48,91,2021,202102,11271
421570,9,93,8,148,45,13,3,116,0,0,1,25,2021,202102,23907
420480,27,289,64,848,189,98,13,852,0,5,24,65,2021,202102,40037
420170,0,56,3,140,29,27,5,196,1,0,0,0,2021,202102,8021
421225,1,0,0,0,0,0,0,5,0,0,0,0,2021,202102,9269
421190,68,991,45,1339,419,75,20,2934,2,32,240,339,2021,202102,178679
421910,1,6,2,27,2,0,4,360,0,0,0,0,2021,202102,3569
420207,24,321,6,752,16,36,21,415,0,9,3,0,2021,202102,11537
420140,22,295,15,548,104,18,3,505,0,1,11,12,2021,202102,69493
420430,21,124,9,207,74,8,2,206,0,0,27,6,2021,202102,75683
420535,0,16,4,34,8,1,6,46,0,1,4,10,2021,202102,1575
421187,1,10,1,36,3,0,2,112,0,0,0,6,2021,202102,1444
420070,4,47,1,101,27,1,6,303,0,0,0,0,2021,202102,10136
421840,1,11,1,16,1,0,0,249,0,0,8,8,2021,202102,7104
421340,4,19,3,56,3,3,4,243,0,0,3,43,2021,202102,11674
420920,1,10,0,6,11,4,5,53,0,0,0,0,2021,202102,2248
421335,1,3,0,1,1,0,2,25,0,0,0,0,2021,202102,3426
421545,1,18,1,76,1,4,4,207,0,0,7,0,2021,202102,13128
421330,0,108,3,339,8,237,12,55,1,0,0,15,2021,202102,4619
420190,5,31,1,136,10,12,1,118,0,0,13,0,2021,202102,5687
421725,3,26,0,47,3,0,4,28,0,0,2,0,2021,202102,6046
421900,416,569,67,1523,259,174,24,2656,0,1,323,315,2021,202102,21419
420380,24,231,20,623,28,12,1,1062,1,1,156,313,2021,202102,54558
420435,0,4,3,9,1,0,0,21,0,0,2,0,2021,202102,4585
420130,20,240,18,411,48,4,4,695,2,101,32,174,2021,202102,40890
421350,8,138,2,290,21,5,4,431,0,0,15,53,2021,202102,22466
421175,1,37,11,74,3,2,1,140,0,0,0,0,2021,202102,19201
421810,1,100,0,13,7,0,0,4,0,0,5,5,2021,202102,5338
420120,4,60,4,156,28,4,2,101,0,3,0,5,2021,202102,8712
421640,4,35,1,56,16,13,1,44,0,0,1,0,2021,202102,7332
420970,5,111,5,428,25,12,24,532,0,0,4,17,2021,202102,12122
421710,1,20,7,87,3,1,2,408,0,0,2,0,2021,202102,3162
420240,157,2323,75,2017,476,104,117,2227,2,325,448,714,2021,202102,366418
420460,98,967,54,1636,156,45,17,2754,0,7,264,1244,2021,202102,219393
421920,5,29,8,135,18,7,0,29,0,0,35,83,2021,202102,6321
420750,16,213,12,481,29,4,4,421,1,6,16,172,2021,202102,72346
421170,11,120,9,108,37,5,9,250,0,0,2,0,2021,202102,23161
421569,2,13,0,17,3,0,0,16,0,0,0,0,2021,202102,1211
421800,2,106,8,252,15,2,3,289,0,5,27,24,2021,202102,39889
421110,3,14,1,44,1,1,2,30,0,0,0,59,2021,202102,8263
420540,256,1140,79,2092,173,104,46,3067,4,115,128,1558,2021,202102,516524
